ASV_ID	Unique_identifiers	Taxon
ASV_0199	112fc02cc0a39e396dca6ed4049ba823	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0200	f81df8bc909f05e5ec88048f765b9c4a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0201	a25b61424b2932a8f046ecc35fefd225	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0202	e04c08dee6f1aed9eb65f754198582ba	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0203	687035925f14de0a1412eb6c5bb11550	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0204	cd1baaac5fb71f87a14193cdcc0cd33a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
ASV_0205	09139e5e067336be62914d7da4cd32e4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__N09; s__
ASV_0206	4a536121bd62361fd4feb5b9c295f4e7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0207	94495f46076799936c27a4464c1407ad	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0208	f3a0af497159684687dd538b61b9f199	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0209	df74502e2d7b2bb2ef2c43821960219b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0210	5de8e325588f77479f77feaec73cb817	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0211	9bb06dabe8a9256ea62d625da6292566	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
ASV_0212	ebe72e2483127c2ef8cdfbf3c4b0219d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium
ASV_0213	079ec6f90fac53ba5f7a9c36dfbaf6d8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium
ASV_0214	3915d1973993ddf1a2d7ae3af62868d2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium
ASV_0215	9ee71718816f22e95482caaa6ad9e911	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium
ASV_0216	62c671b46418ad28766cc5440d64b071	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0217	d134b4c5cb3052d68dd6a411a248b3f1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0218	e0853c09c4da0f1b29754d6a77d0f367	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0219	bd1eee44384d744d5dc06b8d67fdd2d3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0220	daae1400e6277f8c4d9e36ddf36e9f8b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0221	dfb84a87adef0e6110c1b84bc776167e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0222	d045003231f2f313ff06e73f79d8e9d4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0223	c9fba897f57f76d70b56fceae7e2a59b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0224	485302322298fe6d016e2d8ac2fd5412	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0225	8abb157d2a50c08f6f5a70fd774d712b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0226	435d74d864fdee92db5148f9a530e8be	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0227	dc908430b9dae0cfb4dbf2ba19ed4839	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0228	74e7dca1c03a437945c4a25360f5cd0c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0229	700a61525283f78c120a2a536e462498	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0230	03ae99a8b2c8b20bda4c3e566dcd1d1b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0231	ac8259d60b83d3f1e006617c948b43b2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0232	58633f42721d7c850cc6f102e860fb1d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0233	0b8ca1af441365cf0b953a8e4b3a0204	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0234	e736a2cdfdd2f462f9702fba884bf01d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0235	b7b5a4c1db8ce75ccaae7aa05548be97	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0236	f04404a2b116f80ac261c2c6e5bd5c04	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0237	a00e75d82fe89e62dae31c5b208da8d9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0238	e58cc4d06aa04e08d917f23c12c92941	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0239	a35b79631e51463f552bfab0ee5e9530	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0240	7931c4c6239e97383ecdf0a437f3cddf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0241	f5126a0446ad0c7528bf613c7b2ee04f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0242	2400ba8883934850ed526728c12afbcf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0243	501867dd9aaa2b0502ffc230a1101320	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0244	6afa76e2c2692d1753c330b9cd90a0b1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0245	fa659d89c3dcc24df04a0be55b5492e7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0246	16b5f873965dcbdf9038f254aa70ee3e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0247	5db55069002ea6b37097973c12345595	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0248	4bff1f7de876f72ac6e88b3253d4372c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0249	25a2d56ccfd244b06b3c65fb77a5787f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0250	2d2148d9a0493e3514ae6db5025f9481	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
ASV_0251	4b7ca245449d7e3e07fe0b1638b28431	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
ASV_0252	a390858fd70b5b0e003a01df42fa9a67	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
ASV_0253	21c92466eb6dccf058516c8da1ade166	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
ASV_0254	371d5529ef654d3bda47012115bb9fab	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__mastitidis
ASV_0255	f7f68fa55e0ec2f38a29f4f9c170d791	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__mastitidis
ASV_0256	6f358cbf276f67ee7551e1cb09acbfa0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans
ASV_0257	4d8023b73649666cc7e06c9c4c4b64df	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans
ASV_0258	e56e990a9038ac4319cf390aad527bab	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__stationis
ASV_0259	4fa59f2fa0127cb60f8f838b08f888cf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__stationis
ASV_0260	7ce73170502631e51113648e8c3fed8d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__stationis
ASV_0261	607f8d3565fd606fb63457aa907fac26	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__stationis
ASV_0262	2ada0b128bf9bf5c9616e0073f14ab20	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae
ASV_0263	96c34d4f32847e3c0f468656fb9702bd	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae
ASV_0264	55e99bdd85d5cb60933cde77a972dd07	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae
ASV_0265	070d50ee26044c9dba948058ec766595	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
ASV_0266	a27845032907a2b0b3134faa34a45c16	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
ASV_0267	e59a4cbad536bfd41be7735ba6520e7e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
ASV_0268	b5624d63d3f914acacf54c19cfe09fe5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
ASV_0269	1d606f704bece8dcbeadfb0ef1c9a669	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
ASV_0270	f3ed27a06561161cc69742f9a57b9d58	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
ASV_0271	e3bf42f919cbc307cf9ca8ea060e9ec4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
ASV_0272	becf1fadc58302becff0c832ad206632	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
ASV_0273	c008674c373af8714a9a8f2078b2edb2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
ASV_0274	6b36a16fc07e9c62a074095e0d4e3fc2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
ASV_0275	49bbaa604f937252921a4f28fb0c87fb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
ASV_0276	c8566a3e52f5b42ee3ec0a03422c286c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
ASV_0277	d95a886bd1921dbc3a56ecf9e9e5d541	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__
ASV_0278	b3ec5c34c3832c730d2f8a9629077406	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0279	a0f62f85326fa570cc098658e91eb8f4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0280	efb253cc56a03b8f0380198e4787a937	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0281	4c0a118db6c770c33d098bcc18a00881	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0282	2541c017c40d73b40bffa07193cc59bb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0283	41ed04f34a0b9384a597902887b215c5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0284	5c603ca2ef8d83aa8c349c674819aca6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0285	912d597a4810908fc2b5cf0d2869fede	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0286	4011508cfef8579eefd849cf643d7275	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
ASV_0287	3e808df3e1b49e6eacfb3afc75d5b8c5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__; s__
ASV_0288	08029b529f5e27ecb697a204824a1089	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
ASV_0289	4b4f7578b085cbf24904ccb8d22ecdcf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
ASV_0290	9a2ce956a9a881ec46bc001350b813b2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
ASV_0291	b2094539645bcd01ef3b809c87bb146a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
ASV_0292	b2a43f68928fd3881e7ea29a0e19d3d3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
ASV_0293	84f87b8d96b152639f79ea5f8acf25dc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
ASV_0294	2386fbaa62c5c9de351dfcb3471f51f3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
ASV_0295	62862467ebd6d069bb21dfb1566e5b1f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0296	f127d21b3532c4da043bcf3ad252a745	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0297	ee0e6676f1d1efe2f21c2b724316ddee	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0298	28ba52f9e702373c3fb97e139ce231f7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0299	cc4f049adc2c74c0bb7e21854c21eb16	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0300	526296c56f3807aacba57bc084ddb0bb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0301	aecca60e5a4d3cd45019d6aeb8443748	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0302	43bf3df56dc91072de2e724022b63544	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0303	5b9967422faa496fa44f80dc1be8dcd2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
ASV_0304	d07b2c29304e57e2c410e74b0d2e8a1e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
ASV_0305	69fd8788ba344bb44e0272f7e570a0ef	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
ASV_0306	f87146ade1d00501e8a573aed7968b82	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
ASV_0307	3a502dca772ffa99db134bb52df7ef3d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
ASV_0308	fc150d6dd56b89e179d4e291252b5d56	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0309	ee6cc1a1ee5a777daf525f661c35715d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0310	1edf665a8af6f3d720e77e624c2b66f1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0311	b152c1fb002ba05266bf54068034863b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0312	91b022b6ddb3b05783196d83be9f0af8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0313	1cd230f5180a00c66c18cdac1e05365a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0314	488f2e562cb3bac372b7688aff3c9301	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0315	641300e07832a3d4d46fbd7f680c9229	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0316	c4ae11d2a7f1f3675162f17220996cc0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0317	575793afa22344bbd76f6332c8179629	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia
ASV_0318	a557d6d807c93c1868129db576805b6b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0319	925cdcdf5aac72943369359236ef5c65	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0320	8ace884fd3d09c51400305c61ebaa2bc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0321	0b2f54c9b1d7cc554842271f0c49b74c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0322	33a4313723e208946b56c18659741921	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0323	6e7d09f52f761a42101054e8de60f333	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0324	4406bea6cad3d34840b09bb76457560a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0325	c33a2523a54c65b365895270a718be4b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0326	1959667bb3f9747d8a2bef5ee67dca85	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0327	e9003268810520483949ced1ba0821da	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0328	031ded72c13301ad7b01a398b4888234	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0329	39884b450784022659a05d8a19865c46	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0330	2003dcc5391785ca7a438ff0ba7e2c0a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
ASV_0331	de2e7d317bc0960f2de06ef73a6d9d9b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
ASV_0332	ab756aef1dd1dc1976a53a7d59800eb6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
ASV_0333	eec2508bec483fb1eb5377ee36076fd2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__vaccae
ASV_0334	a48312133bbaa66e3d68c401db60d733	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__vaccae
ASV_0335	e781c7ed03bbd5ecbca9a3efdf3d6f13	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__vaccae
ASV_0336	7b01c41ffc9eb729c91fd48312407554	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0337	39a46229474ae6e14f2d88a6b01616f9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0338	ffeb109f7266ce9a9599d2a91044e3d9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0339	669317c4f5e5224f6b0d7c7176bcad3c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0340	9acb97c98b33b85341237ff6577f5d61	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0341	b9bc079aa89ea700516476fe55b32082	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0342	d87dc332b4ec09b72b7f494439e1d123	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0343	03b812f5279ef7aea17b047492adf58d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
ASV_0344	e171a7a58f72713163f6a33380060d25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Nocardia; s__
ASV_0345	61a03c472970389e3066528cfadef358	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Nocardia; s__
ASV_0346	8a39e1f46c356884092fe60f053d8940	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
ASV_0347	83d4fc758ffdcc264740b2494cde8da2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
