OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
54558099ffc97f2d16428fceb0c462d3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
5a7def5b967f950c40dfec426c62063f	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
2aaff98823ee0c3b48756d040dbe1eed	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
8fed2b3dd8726646343708ef7eea38e9	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	s__subflava
538dcad3c53239bd81e855ab28f48f5c	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__elegans
6e0509883f66323b3a5c338425c50d06	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
d8cf63ca542569630a59352c0e1d3c02	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	g__Oscillospira; s__
8c43841f5957eff5d2e56e8e1b8b9f1a	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
d97d00ea4b340fa0ee851e9d693953eb	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
b9619191d7a13b75a0a7f20ece1244ba	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
5050dd5da42a04f4f7103c2da3203c88	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__guillouiae
6d6446cfd8a76cc803586d177393950c	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
bc35459b19ce2304eaea450be573f4b3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Gluconacetobacter	g__Gluconacetobacter; s__
49c4a07d9ca4efd28efbdad2e444ca65	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
b4d6901bf798e5c34ea282e12e331c92	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
08d2f0c28749e1ecde556b250bf926db	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	g__Delftia; s__
4ba29aa755449b0576f64ba936d6d020	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
7a5a3d03db75adbc31fdc216c5957f69	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
6d6a8551e8350624783be13cf877684d	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
9fb27237fd2458bdc52fb9e20c4ee995	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
abf8fc700d9610adbe3de187d9006c42	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	o__Rickettsiales; f__	o__Rickettsiales; f__; g__	o__Rickettsiales; f__; g__; s__
62815b94e57c7bb0113585351ff66d84	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	g__Roseburia; s__
56d57cfa66eb85cce1532fa7e9a46473	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Eggerthella	s__lenta
7359312e0b1ad4ff13e531715e6e5801	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__aerofaciens
90027561673ffff1f9adf55bf9105040	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
f4ea9ae40c1132c435304bf0f73a5dc4	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter	s__pylori
af50ce9f9dd9d8078dbf6724ac379262	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
692693f89595cfeccb1c53138399a31a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__faecis
fa3df16e927416769cca0cbae3ace4d0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
1ffdec79e12ba0df71f86dbcbace67ba	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	f__Enterobacteriaceae; g__	f__Enterobacteriaceae; g__; s__
d56ff73bf28568d926332a2047e6242a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	g__Oscillospira; s__
e7f3a67d08d3b4eab31ddc9558c5a708	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
1eebe15260ec486e545f98afa36f0f9f	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__adolescentis
37d0b26a37d15f0a6374b0f9b30e4632	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__elegans
10e33469d2f2c7b94966679992765238	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
ae6cc48e174d127ef1605e5817660dce	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	g__Delftia; s__
adbafd90681f19186907387aa9c7d79f	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
d2e4993e6d2b5b62d148787dd0c7f716	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	g__Actinomyces; s__
d5590bf9ae18e1cf5e1ad6fe17bbb476	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
34ceeb7dab73d676562df1c2a00596be	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
6166456135e71dc618d0e875df3f9efb	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
e0995787e0489b2ffa3713797fc91bb6	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	g__Stenotrophomonas; s__
e7f03729e4d26e45bf04e2602b5090a0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
7b01c41ffc9eb729c91fd48312407554	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	f__Nocardiaceae; g__	f__Nocardiaceae; g__; s__
c6556db5a9620d8a14bf8fb47e40e4cc	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
37de9bb003795ade798ade0b70a61838	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
ea999ec35ebe6011f032ee0f28584277	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
63d15a0f508a2af01c217d28c16f19d4	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Denitrobacter	g__Denitrobacter; s__
59650f8329d4afc6825c7da6c7979ffa	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	g__Stenotrophomonas; s__
979cd914fbf4c9770580a426144d91bc	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
40939bccf1385feb482d07c7327cf29f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus	g__Anaerococcus; s__
86af71a23ae4059da571eb4e36ebbd0e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Turicibacterales	f__Turicibacteraceae	g__Turicibacter	g__Turicibacter; s__
e9d4fbf64b07f95d4fce641dfffc0ebc	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	g__Stenotrophomonas; s__
18c5cec539b9f2a7933168c9ae75f0fc	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
f6ba82bb478e758861555205fb77011d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__parvula
593d7b6750924f60fec09d3613ef5b42	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
39acc999ad3928ae824521cab728b925	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
0052d1c18fe1e03d00585e3ed0dd7d55	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	g__Stenotrophomonas; s__
7245a3c1d44087c06bdbefe2f837f97e	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	g__Actinomyces; s__
8b9e21ae52ca0f8075e6faa0744669ad	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
eadadf2a6fd0951ed558d897fc737511	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
35e1ad4daf2d09a5cbd545de0982c9c7	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus	g__Anaerococcus; s__
aeb472766ff13bd565c1b9b54cba1360	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
0cebbeea4a48ab0f5964e4799a7a61b6	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	g__Flavobacterium; s__
ddfb4b0f7a58ebc3a3a6d5dcd34736bb	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	g__Roseburia; s__
299ff1b65b3bbd52d57be9f5540d9cc3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Denitrobacter	g__Denitrobacter; s__
dbd7b2d36dd01c476884e2f1bddd7e63	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	g__Delftia; s__
e7204e8c98b880b71a3a8d18906eb40f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
3c3b30c3525f1d356df502ad7895db82	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
50d834f721e7d10d46aee49fa2a8be8c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
0e16af08fbfea1013a3c4fed2aa4bc8d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
74695a524a4cbcfd523e7cb977f73db5	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
2f74aea14b3254555d71f10dbed11d19	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
e8157bed8f7e81155dfef8eb34d76502	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
39a46229474ae6e14f2d88a6b01616f9	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	f__Nocardiaceae; g__	f__Nocardiaceae; g__; s__
37938b9b7a0fe8ee09f47cd32ada6d9a	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
f770121c5c0149f759b181dbf82dae61	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Eggerthella	s__lenta
c852b44980bdbf68d6b9c5ce6fac26e1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
4294c70145e7ac73fa58024a92d78d8e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
34e439fbace797efdd75870d66e8452d	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
7abd707a0c2fed1271d53d07227889cc	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Anaeroplasmatales	f__Anaeroplasmataceae	g__Anaeroplasma	g__Anaeroplasma; s__
6de41b5c3d746e23e8f3d150f7ea074b	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	g__Carnobacterium; s__
ff1ad7363b9ec4afa8c098dab701b5fa	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	g__Flavobacterium; s__
b806b647ada38810e9b7424b506b86b4	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
31cb0f80ecbadab2fe828ada4725dca0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	g__Carnobacterium; s__
a5ab493e8394f527db5a936fa9afe0e4	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	f__Xanthomonadaceae; g__	f__Xanthomonadaceae; g__; s__
cf8df4d117665ba169746ea90cd43209	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
0952ac2a1038e8d8bd00de65e29b9ee4	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
32f72e9bbfb1b65a60e3f4b3daa9f7d6	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	g__Flavobacterium; s__
462f18153af50bc5914cbca89d7708ab	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	g__Bradyrhizobium; s__
ff357733198f6484b5e220b01235601e	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
1624d10d231cc5482413932f61b13d26	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
a178851569e05bfc6bfa338a3802fdd1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	g__Bacillus; s__
05bb981acd3f3686169043060bc70a95	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__parvula
b5848410f87e1d539e51db05cf234d0a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__[Clostridium]	s__difficile
086e2ea48e601553d94f7181bfab0d05	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__aerofaciens
6f7308a5508414a238601f343515d5d1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
880dfd3934a68e4055a38ec06b931574	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus	g__Anaerococcus; s__
f189bddf839a486ef12fc514421f8a30	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
489a4b4d2100a5bc8fb0695f0bf3cdad	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
e1e0b0ad81d5dcbb802d38ae11d3d942	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	g__Bradyrhizobium; s__
63f9ef3dad74e3e070f6d56b962a9ed1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Ralstonia	g__Ralstonia; s__
62dc6d02114a65081ef4e588ac4aadaf	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Enhydrobacter	g__Enhydrobacter; s__
9f8e73816cb3c0dfbdd06fd88bba8887	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Ralstonia	g__Ralstonia; s__
8abb157d2a50c08f6f5a70fd774d712b	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium	g__Corynebacterium; s__
fafb7d011f25e9d128e14fd2f5755f41	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	g__[Prevotella]; s__
14ff1ef9093a9a847b3a4712f6ef3e5a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
057dcb1867aad9e19ae468ed5dc601f6	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__elegans
82da896accae32bae9c063e05622ba3e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	o__Gemellales; f__	o__Gemellales; f__; g__	o__Gemellales; f__; g__; s__
92e03c3529695dec7a8306775ae67b55	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
d6fca9c8efdff0a4e6770e26036867e6	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	g__Carnobacterium; s__
7d04eda348c94c9d3bf900bb47389c32	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__parvula
99528e427bf0fb5a3cd3faef19e1f7f6	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
448c7a39274418f83548756b57493bd1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
f840c3b1dc56a902f10571107d3e5d14	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
274fd1bd1b3fcebf86943c2ba72c8e03	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
201ede2e29ee403b9154ff305d25a04b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
1193f0cebe6bc66c877a7e5050953278	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
ec8b67ec5c03d38dc55e6acbe87f560c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__zeae
036c1228faa372a3231858564b304879	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__parvula
f4a1647e6c6a3472ab61ff446fe18766	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
442cd8aeb1562673afec0e4f858d49a3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
9a3d87fb84ca8a648ea4b5d52c9faf13	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
cc9a3308d7d2a31223ad5e00bdc8a0c6	k__Bacteria	p__Firmicutes	c__Bacilli	o__Turicibacterales	f__Turicibacteraceae	g__Turicibacter	g__Turicibacter; s__
8bc62114a76da306f55345916d7e5d07	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
794e4f6bcf687651a191e31d6ec94d28	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__zeae
c8f8ac5418c6b8ff755d262a36c72c7d	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
49ab2c2b5a8c2f22bd2f643e653c8716	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
e09a8c40b3394fc1556c92d9e3e6ab7a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
ac9c4a807ce05664a4537be033006c46	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
51395e4bdcd9d95106f7a20acd3d3c62	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]	g__[Ruminococcus]; s__
5a524a0f68b04d3dd5a6a593087fe264	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	f__Erysipelotrichaceae; g__	f__Erysipelotrichaceae; g__; s__
48d87cc381090b605ba344e677d32b2b	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__agalactiae
e8fdea3ad3ee76796ff30d270b3237e4	k__Bacteria	p__Firmicutes	c__Bacilli	o__Turicibacterales	f__Turicibacteraceae	g__Turicibacter	g__Turicibacter; s__
2cded9740d7cc1bad23d4992291c13ef	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
36231491853889ab467ec2b6232b457c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Turicibacterales	f__Turicibacteraceae	g__Turicibacter	g__Turicibacter; s__
31edffb14427775892336be7da4d8517	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
2767d5eba3126224c9e8e75fc59e4273	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__agalactiae
22cdb36ab9c48020cf489cfde92fc2cf	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
44a55afec67a2600abd53e226858161d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
d83f2f0ae4135721b6f7f5f002e85c98	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__zeae
562407400782bc83a12a682d11f54f04	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	f__Erysipelotrichaceae; g__	f__Erysipelotrichaceae; g__; s__
f9c71662cfc947157de055a051299458	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
2368c88293f2150cd1017b07ce7048eb	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
655ceec96892b179ad3356601a39b8b7	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
8a3d5ee5e96a3536f035a01ae429231e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
044802106d74ca5b929c20be86176dde	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
